,_q,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,Flag1,RAJ2000,DEJ2000,Dist,z,Bmag,BMAG,Jmag,Hmag,Kmag,Flag2,Flag3
70,676,,---,---,---,101102.74+613938.2,Q,152.76144297,61.660633046,1169.51370556,0.232997313142,,,,,,1,0
71,677,,---,SDSSJ093027.62+552834.6,---,---,G,142.615,55.4763,903.649,0.185250332625,,,,,,2,0
72,679,,---,---,---,095104.89+571540.9,Q,147.770391237,57.2613635036,18233.2381811,2.22847747803,,,,,,1,0
73,681,,---,SDSSJ095344.74+515159.2,---,---,G,148.436,51.86646,2060.63,0.379836429918,,,,,,2,0
74,681,,---,---,---,095348.96+515108.4,Q,148.45403126,51.8523465578,18591.0712827,2.264,,,,,,1,0
75,682,,---,2480526,09561917+5447375,---,G,149.07988,54.793762,303.978801594,0.06743,17.441,-19.9732,14.715,13.816,13.406,1,0
76,684,,---,SDSSJ102701.86+413834.6,---,---,G,156.758,41.64299,636.796,0.13481943741,18.81,-20.21,,,,2,0
77,688,,---,---,08281609+0029209,---,G,127.06707,0.489148,408.798181743,0.089278,17.412,-20.6455,14.939,14.394,13.659,1,0
78,753,,---,2102312,10332321+3730097,---,G,158.346741,37.502716,303.704564953,0.067372,17.046,-20.3663,14.6,13.806,13.505,1,0
79,753,,---,31203,10332649+3730318,---,G,158.360397,37.508835,367.294223738,0.080702,16.522,-21.3031,14.402,13.636,13.18,1,0
80,755,,---,SDSSJ095221.11+433941.5,---,---,G,148.088,43.66154,2301.44,0.416878558439,,,,,,2,0
81,763,,---,SDSSJ094803.62+052541.9,---,---,G,147.015,5.42832,1923.09,0.358244219122,,,,,,2,0
82,766,,---,SDSSJ094020.90+030951.2,---,---,G,145.087,3.1643,1786.49,0.336456918228,20.23,-21.03,,,,2,0
83,768,,---,SDSSJ094332.32+060604.2,---,---,G,145.885,6.10122,271.983061115,0.0608273704137,18.41,-18.7627,,,,2,1
84,769,,---,---,---,094906.04+011249.9,Q,147.275196286,1.21386481326,23363.2766045,2.729,,,,,,1,0
85,773,,---,GAMAJ084834.80-005740.9,---,---,G,132.145,-0.96138,1555.97,0.29884043942,,,,,,2,0
86,778,,---,1081121,09025259-0251523,---,G,135.719147,-2.864554,436.353655479,0.09492,17.151,-21.0482,14.763,14.109,13.633,1,0
87,783,,---,1035574,08504627-0612252,---,G,132.69281,-6.207009,235.60052865,0.053036,16.485,-20.3759,15.047,14.462,13.898,1,1
88,828,4088509,SDSSJ091650.37+300524.1,SDSSJ091650.37+300524.1,---,---,G,139.21,30.08993,99.8750219809,0.0218368609184,,,,,,2,1
89,829,,---,SDSSJ092615.83+342437.0,---,---,G,141.566,34.41032,275.423456373,0.0613658106829,18.27,-18.93,,,,2,1
90,834,,---,27065,09315506+3533157,---,G,142.979446,35.554367,118.580211449,0.028711,14.753,-20.6171,12.219,11.502,11.19,3,1
91,839,,---,2052257,09131333+3438174,---,G,138.305557,34.63818,470.761776078,0.101909,17.856,-20.508,15.183,14.238,13.892,1,0
92,845,,---,SDSSJ093933.43+152147.9,---,---,G,144.889,15.36331,2454.71,0.439992009996,,,,,,2,0
93,849,,---,GAMAJ091628.10+000919.5,---,---,G,139.117,0.15543,1061.7,0.213903796952,,,,,,2,0
94,850,,---,SDSSJ094157.78-021702.6,---,---,G,145.491,-2.28407,2454.71,0.439992009996,,,,,,2,0
95,855,,---,---,---,093834.40-010516.8,Q,144.64336832,-1.08800606119,3764.66709393,0.626,,,,,,1,0
96,856,,---,SDSSJ092515.39+001119.1,---,---,G,141.314,0.18866,1667.25,0.317138798569,20.34,-20.77,,,,2,0
97,858,,---,SDSSJ091753.32+002056.8,---,---,G,139.472,0.34913,2376.84,0.428291854146,,,,,,2,0
98,858,,---,GAMAJ091752.57+002132.4,---,---,G,139.469,0.35901,467.735,0.101296700648,,,,,,2,0
99,859,,---,1159418,09441456+0011319,---,G,146.060669,0.192203,604.662191386,0.12855,17.538,-21.3696,14.796,13.963,13.424,1,0
100,859,,---,SDSSJ094418.49+001129.9,---,---,G,146.077,0.19163,862.979,0.17773967887,19.69,-19.99,,,,2,0
101,878,,---,---,09070010-0821192,---,G,136.750458,-8.355337,1032.79796167,0.208725,18.452,-21.6181,15.179,14.502,13.601,1,0
102,892,,---,917414,09313877-1458411,---,G,142.91156,-14.978103,244.668521016,0.059511,15.502,-21.4409,12.897,12.161,11.764,3,1
103,892,,---,917426,09314367-1458381,---,G,142.931976,-14.977272,247.281189963,0.05559,16.031,-20.935,13.702,13.038,12.567,1,1
104,934,,---,1167892,---,---,G,150.06,0.51209,394.457,0.0863253731627,18.56,-19.42,,,,2,0
105,935,,---,SDSSJ095324.84-005418.0,---,---,G,148.354,-0.90502,636.796,0.13481943741,18.79,-20.23,,,,2,0
106,936,,---,SDSSJ095923.43+002653.9,---,---,G,149.848,0.44832,1196.74,0.237764848882,,,,,,2,0
107,937,,---,1146347,09495768-0018589,---,G,147.490356,-0.316367,282.183064262,0.0630094815047,17.48,-19.7727,15.269,14.5,14.005,2,1
108,938,,---,1034255,---,---,G,148.137,-6.3166,,,16.85,,,,,0,0
109,942,,---,---,09592652-0412027,---,G,149.860519,-4.200757,502.409657339,0.108284,17.926,-20.5793,14.884,14.337,13.844,1,0
110,945,,---,1034255,---,---,G,148.137,-6.3166,,,16.85,,,,,0,0
111,958,,---,956960,08144760-1209128,---,G,123.698349,-12.153576,342.392246368,0.07551,17.468,-20.2046,15.075,14.623,13.923,1,0
112,976,,---,GAMAJ084704.00-004921.1,---,---,G,131.767,-0.82255,,,,,,,,0,0
0,23,,---,1050919,08560897-0458413,---,G,134.037384,-4.978148,391.174323081,0.085648,17.166,-20.7959,14.45,13.554,13.152,1,0
1,33,,---,SDSSJ090804.29-000120.2,---,---,G,137.018,-0.0223,2570.4,0.457218318609,,,,,,2,0
2,33,,---,GAMAJ090802.34-000119.9,---,---,G,137.01,-0.0222,,,,,,,,0,0
3,43,,---,988573,08043579-0937315,---,G,121.149155,-9.625426,307.621565257,0.0682,16.49,-20.9501,15.032,14.349,13.896,1,0
4,43,,---,988669,08043234-0937075,---,G,121.134789,-9.618757,370.881364761,0.081447,16.807,-21.0392,14.163,13.422,13.16,1,0
5,79,,---,---,07421892-0645370,---,G,115.578865,-6.760282,275.728290475,0.061527,16.175,-21.0274,14.072,13.253,12.966,1,1
6,79,,---,78066,---,---,G,115.579,-6.76028,,,17.67,,,,,0,0
7,95,,---,---,07042786-1344147,---,G,106.116119,-13.737433,34.3889351935,0.007062,15.468,-17.2141,14.656,14.342,13.821,1,1
8,161,,---,---,07074914-0501134,---,G,106.954758,-5.020407,378.408837709,0.083008,17.287,-20.6028,14.84,13.817,13.228,1,0
9,161,,---,---,07074606-0501584,---,G,106.941933,-5.032906,406.706204207,0.088848,17.396,-20.6504,14.945,13.81,13.439,1,0
10,184,,---,3085164,---,---,G,123.08,-13.143,,,,,,,,0,0
11,186,,---,940822,08252612-1314060,---,G,126.358871,-13.235017,254.357712923,0.057022,17.251,-19.7762,14.39,13.681,13.538,1,1
12,186,,---,---,08251948-1314030,---,G,126.331192,-13.234183,540.790838202,0.115949,17.902,-20.7631,14.832,14.024,13.699,1,0
13,199,,---,---,08214493-1016100,---,G,125.437233,-10.26946,465.518842957,0.100848,17.899,-20.4407,15.276,14.464,13.866,1,0
14,243,,---,---,06435308-0511250,---,G,100.971169,-5.190289,,,,,14.97,,13.562,0,0
15,280,,---,---,08561472-2355417,---,G,134.061356,-23.928255,709.918994905,0.14892,17.673,-21.583,15.211,14.395,13.801,1,0
16,286,,---,---,09004634-2238182,---,G,135.1931,-22.638409,429.908608444,0.093604,16.886,-21.2809,14.565,13.608,13.046,1,0
17,302,,---,---,08482595-2459306,---,G,132.108154,-24.99185,269.603999187,0.060421,17.321,-19.8326,14.712,14.331,13.763,1,1
18,334,,---,80857,08173628-2029248,---,G,124.401192,-20.490232,351.557179598,0.077425,17.6,-20.13,15.132,14.339,13.872,1,0
19,383,,---,---,07152313-2023172,---,G,108.846405,-20.388115,280.599934673,0.062656,16.674,-20.5664,14.786,13.824,13.217,1,1
20,383,,---,---,07151929-2022341,---,G,108.830406,-20.376165,356.961691379,0.078552,16.45,-21.3131,15.358,14.082,13.483,1,0
21,422,,---,---,09225889-2500197,---,G,140.745392,-25.005491,1266.24056869,0.249841,19.469,-21.0436,15.214,14.511,13.763,1,0
22,432,,---,---,09151439-2254448,---,G,138.809967,-22.912457,536.310926881,0.115058,17.917,-20.7301,15.157,14.354,13.919,1,0
23,480,,---,---,09310712-1323515,---,G,142.779694,-13.397661,635.589811959,0.134585,17.501,-21.5149,14.78,13.907,13.472,1,0
24,584,,---,970141,08544572-1105132,---,G,133.690506,-11.087013,429.047472825,0.093428,17.373,-20.7895,14.953,14.195,13.892,1,0
25,599,,---,SDSSJ084859.88-011548.4,---,---,G,132.249,-1.26345,1563.15,0.300029460015,,,,,,2,0
26,599,,---,---,---,084856.95-011458.8,Q,132.237321535,-1.24968535231,19055.9781613,2.31,,,,,,1,0
27,677,,---,1021556,09303820-0717012,---,G,142.65918,-7.283674,389.726338922,0.085349,16.535,-21.4188,13.786,13.284,12.625,1,0
28,699,,---,1074857,07562841-0311364,---,G,119.118408,-3.193469,369.142729648,0.081086,17.316,-20.52,14.758,14.128,13.779,1,0
29,706,,---,---,07553977+0039239,---,G,118.915718,0.656662,419.553540182,0.091485,17.388,-20.7259,14.338,13.634,13.259,1,0
30,716,,---,855385,10354454-1925390,---,G,158.935623,-19.427504,350.105516959,0.077122,16.636,-21.085,13.614,12.74,11.948,1,0
31,762,,---,1258941,---,---,G,149.505,3.81073,353.183,0.0777642988821,17.82,-19.92,,,,2,0
32,772,,---,SDSSJ100249.51+264908.0,---,---,G,150.706,26.81896,2594.18,0.460736660368,,,,,,2,0
33,773,,---,SDSSJ093545.32+294328.5,---,---,G,143.939,29.72465,928.966,0.189896374948,,,,,,2,0
34,780,,---,2782471,06142572+8013384,---,G,93.607185,80.227356,202.644441549,0.045225,16.032,-20.5017,13.9,13.119,12.827,1,1
35,783,,---,SDSSJ095305.65+295431.3,---,---,G,148.274,29.90868,338.844,0.0747673873837,,,,,,2,0
36,784,,---,SDSSJ100409.67+355646.1,---,---,G,151.04,35.94621,790.679,0.164238562119,,,,,,2,0
37,790,,---,81044,---,---,G,125.549,-25.434,,,,,,,,0,0
38,804,,---,896826,09311783-1632305,---,G,142.824295,-16.541828,193.243835714,0.043519,16.184,-20.2465,13.414,12.679,12.345,1,1
39,832,,---,---,---,101010.89+064556.2,Q,152.545409997,6.76561456299,25562.2798994,2.9386537075,,,,,,1,0
40,834,,---,SDSSJ095453.48+101534.9,---,---,G,148.723,10.25969,622.3,0.131996825998,19.04,-19.93,,,,2,0
41,837,,---,---,---,095637.65+155125.0,Q,149.156878229,15.8569560096,4210.55131948,0.685633778572,,,,,,1,0
42,839,,---,AGC205120,---,---,G,152.73,15.9534,151.251322247,0.0337951068976,16.96,-18.9385,,,,2,1
43,839,,---,1497483,10105884+1557527,---,G,152.745178,15.964661,314.477358191,0.069647,17.106,-20.3819,14.727,13.95,13.647,1,0
44,859,,---,---,09200892-2728401,---,G,140.037201,-27.477825,431.758743824,0.093982,17.227,-20.9492,14.281,13.563,13.093,1,0
45,859,,---,---,09200419-2730161,---,G,140.017471,-27.504488,340.070009878,0.075024,17.224,-20.4338,14.733,13.974,13.574,1,0
46,866,,---,180929,08353573-1335055,---,G,128.89888,-13.584874,335.888031914,0.074148,16.666,-20.965,14.095,13.254,12.812,1,0
47,886,,---,---,---,092743.92+175341.0,Q,141.933039075,17.8947411871,24704.7895102,2.85720229149,,,,,,1,0
48,895,,---,---,09095223-2631354,---,G,137.467651,-26.526522,553.381413752,0.118448,17.59,-21.1251,14.928,14.124,13.69,1,0
49,896,,---,---,09162459-2243226,---,G,139.102463,-22.722961,690.008840162,0.145103,17.999,-21.1953,14.984,14.26,13.541,1,0
50,935,,---,---,08394787-2743094,---,G,129.949493,-27.719305,804.54455941,0.166843,17.871,-21.6568,14.829,14.135,13.547,1,0
51,939,,---,2420348,10324853+5239209,---,G,158.202209,52.655819,575.408227158,0.122802,16.899,-21.9009,13.829,13.14,12.662,1,0
52,944,,---,2307230,11144252+4756068,---,G,168.67717,47.935238,334.195,0.0737929868965,18.4,-19.22,,14.423,14.129,2,0
53,947,,---,SDSSJ104605.73+463609.2,---,---,G,161.524,46.60253,283.139,0.0630094815047,18.5,-18.76,,,,2,0
54,947,,---,---,---,104605.10+463428.5,Q,161.521256995,46.5746083716,9926.25854349,1.36495161056,,,,,,1,0
55,948,,---,2344785,10534409+4929557,---,G,163.433731,49.49881,536.084796699,0.115013,17.225,-21.4212,14.168,13.456,12.893,1,0
56,948,,---,---,---,105344.13+492956.0,Q,163.433877555,49.4988895936,665.813309322,0.140442147851,,,,,,1,0
57,950,,---,SDSSJ094959.00+112241.8,---,---,G,147.496,11.37831,544.503,0.116686558343,18.01,-20.67,,,,2,0
58,956,,---,1613587,11273441+2001060,---,G,171.893402,20.018349,1091.44,0.219205669603,18.68,-21.51,15.575,14.716,14.106,2,0
59,956,,---,SDSSJ112734.93+200103.0,---,---,G,171.896,20.01748,,,20.33,,,,,0,0
60,965,48953,UGC08737,UGC08737,13481670+6805060,---,G,207.069611,68.085014,31.1727165229,0.00914403457202,13.93,-18.5389,11.016,10.163,9.773,3,1
61,967,,---,2708469,14290269+6755264,---,G,217.261215,67.924026,381.953637436,0.083742,17.239,-20.6711,14.586,13.798,13.365,1,0
62,977,,---,SDSSJ125000.82+612943.6,---,---,G,192.504,61.49549,972.747,0.19787910894,18.77,-21.17,,,,2,0
63,978,,---,---,---,130625.62+583121.5,Q,196.606757318,58.5226584213,11561.0507667,1.5424387455,,,,,,1,0
64,981,,---,SDSSJ122659.13+183102.4,---,---,G,186.746,18.51736,549.541,0.117686578843,,,,,,2,0
65,985,,---,SDSSJ150244.08-000347.6,---,---,G,225.684,-0.06324,2511.89,0.448529144265,,,,,,2,0
66,990,,---,SDSSJ102627.02+522725.0,---,---,G,156.613,52.45698,204.236834869,0.0456023628012,18.56,-17.9907,,,,2,1
67,990,,---,---,---,102627.84+522635.2,Q,156.616013178,52.4431307766,19027.4421704,2.30718135834,,,,,,1,0
68,991,,---,---,---,101230.44+575800.0,Q,153.126871768,57.9666727542,14016.7984306,1.801,,,,,,1,0
0,7,,---,---,---,123114.05+664717.4,Q,187.808554563,66.7881866017,20273.6767166,2.42971372604,,,,,,1,0
1,10,,---,2149626,---,---,G,175.408,39.42889,216.77,0.0487492143746,18.18,-18.5,,,,2,0
2,27,,---,1280450,11475247+0514572,---,G,176.968658,5.249239,207.460737147,0.047362,16.687,-19.8977,14.151,13.335,13.134,1,1
3,28,,---,---,---,114424.56+072009.8,Q,176.102343827,7.33605877241,23556.8434835,2.74755907059,,,,,,1,0
4,31,,---,---,---,114236.55+035323.5,Q,175.652296406,3.88986388705,4436.46135246,0.715286195278,,,,,,1,0
5,34,,---,1868097,---,---,G,169.425,29.49388,201.419705893,0.0456023628012,18.12,-18.4005,,,,2,1
6,34,,---,94168,11173714+2929447,---,G,169.404785,29.495752,252.084149539,0.056372,16.159,-20.8487,13.466,12.722,12.414,1,0
7,34,,---,---,11174189+2929376,---,G,169.424576,29.493805,567.513173761,0.121244,17.77,-20.9999,14.947,14.082,13.593,1,0
8,38,,---,1830865,12200838+2815532,---,G,185.034958,28.264786,442.819274289,0.096238,16.891,-21.3401,14.925,14.123,13.716,1,0
9,41,,---,2003707,---,---,G,169.04,32.58713,259.418,0.0579449089725,18.14,-18.93,,,,2,0
10,43,,---,SDSSJ120719.41+325400.6,---,---,G,181.831,32.90016,524.807,0.112765646383,,,,,,2,0
11,44,39329,NGC4227,NGC4227,12163368+3331191,---,G,184.140335,33.52198,99.7463378345,0.018618,13.699,-21.2955,10.61,9.872,9.599,3,1
12,50,,---,GAMAJ120143.93+004856.1,---,---,G,180.433,0.8156,,,,,,,,0,0
13,54,,---,---,---,123753.48+364730.7,Q,189.472863275,36.7918835549,7146.65787366,1.04938519001,,,,,,1,0
14,56,,---,2073326,13175434+3559525,---,G,199.47644,35.997925,285.558453393,0.063524,16.684,-20.5945,13.929,13.117,12.73,1,0
15,57,,---,SDSSJ131718.44+325101.1,---,---,G,199.327,32.85029,564.937,0.120734940367,18.82,-19.94,,,,2,0
16,57,,---,2014495,---,---,G,199.325,32.84443,,,18.47,,,,,0,0
17,90,,---,SDSSJ110534.92+091257.6,---,---,G,166.395,9.21599,549.541,0.117686578843,18.96,-19.74,,,,2,0
18,91,,---,1380288,11004579+1029307,---,G,165.190796,10.491878,147.002320677,0.0330445665223,17.45,-18.3866,14.836,14.369,14.121,2,1
19,94,,---,1236774,---,---,G,147.942,2.764,416.869,0.0909346654673,17.97,-20.13,,,,2,0
20,101,,---,3279107,---,---,G,151.076,1.02381,418.794,0.0913292556646,18.64,-19.47,,,,2,0
21,101,,---,SDSSJ100421.42+010239.7,---,---,G,151.089,1.04437,2041.74,0.376890548445,,,,,,2,0
22,105,,---,1483454,11474130+1523403,---,G,176.922089,15.394547,483.059,0.104392102196,18.12,-20.3,15.59,,14.38,2,0
23,106,,---,1453146,11585595+1414354,---,G,179.733139,14.243192,467.735,0.101296700648,18.12,-20.23,15.515,14.871,14.529,2,0
24,108,36639,PGC036639,PGC036639,11452384+2019317,---,G,176.349365,20.325476,106.792273226,0.024941,14.49,-20.6527,11.604,10.931,10.64,3,1
25,108,,---,SDSSJ114528.53+201925.7,---,---,G,176.369,20.3238,100.034775634,0.0217205208603,18.41,-16.5908,,,,2,1
26,109,,---,SDSSJ124615.92+171020.4,---,---,G,191.566,17.17232,361.41,0.0794783197392,18.4,-19.39,,,,2,0
27,111,,---,---,---,130750.01+200355.4,Q,196.958394707,20.0653953483,16459.2360861,2.0507543087,,,,,,1,0
28,114,,---,2778842,---,---,G,199.255,79.1604,,,16.66,,,,,0,0
29,117,,---,3290820,11383292-0138260,---,G,174.637207,-1.640573,625.173,0.132557106279,18.59,-20.39,15.326,14.739,14.213,2,0
30,117,,---,3290812,---,---,G,174.65,-1.63621,348.337,0.0767527283764,18.98,-18.73,,,,2,0
31,117,,---,GAMAJ113832.28-013807.9,---,---,G,174.635,-1.63554,,,,,,,,0,0
32,117,,---,GAMAJ113832.59-013831.5,---,---,G,174.636,-1.64209,,,,,,,,0,0
33,117,,---,GAMAJ113831.66-013755.6,---,---,G,174.632,-1.63213,,,,,,,,0,0
34,119,,---,SDSSJ150927.86+054908.7,---,---,G,227.366,5.81911,1629.3,0.310928675464,,,,,,2,0
35,124,,---,SDSSJ150917.11+053221.7,---,---,G,227.321,5.53938,328.095,0.0725128262564,18.49,-19.09,,,,2,0
36,125,,---,1178044,---,---,G,227.069,0.88126,420.727,0.0917253158627,18.63,-19.49,,,,2,0
37,137,,---,1238990,15162442+0250477,---,G,229.101776,2.846598,132.437228027,0.028976,16.102,-19.5081,14.89,14.021,13.818,1,1
38,140,,---,---,---,151949.08+050956.8,Q,229.95450641,5.16579115226,17596.4403235,2.165,,,,,,1,0
39,143,,---,1288126,15092333+0543385,---,G,227.347229,5.727385,329.786134078,0.072868,17.196,-20.3952,14.314,13.571,13.321,1,0
40,154,,---,---,08520806-2639286,---,G,133.0336,-26.65797,812.510744343,0.168336,18.601,-20.9481,14.552,13.951,13.439,1,0
41,156,,---,---,08591890-2148291,---,G,134.828766,-21.808094,380.73140997,0.083489,17.5,-20.4031,14.969,14.398,13.899,1,0
42,163,,---,SDSSJ095512.07+222703.4,---,---,G,148.8,22.45096,1485.94,0.287183333592,,,,,,2,0
43,167,,---,SDSSJ100534.31+233932.4,---,---,G,151.393,23.65901,505.825,0.108969054485,18.33,-20.19,,,,2,0
44,175,,---,---,12173390-0701192,---,G,184.391281,-7.022016,392.894229311,0.086003,16.917,-21.0544,14.533,13.668,13.261,1,0
45,175,,---,1025506,---,---,G,184.393,-7.02412,,,18.05,,,,,0,0
46,180,,---,---,---,115226.93+233023.2,Q,178.112219669,23.5064704411,9790.68115203,1.35,,,,,,1,0
47,182,,---,SDSSJ115600.50+451211.1,---,---,G,179.002,45.2031,1923.09,0.358244219122,,,,,,2,0
48,184,,---,---,---,122514.92+520912.5,Q,186.312197792,52.1534757737,8443.22463222,1.19913291931,,,,,,1,0
49,188,,---,SDSSJ125816.00+364949.4,12581598+3649494,---,G,194.566605,36.830414,1023.29,0.207015583508,19.31,-20.74,15.522,14.887,14.213,2,0
50,190,,---,1952392,---,---,G,199.139,31.54643,117.548860072,0.0253314726657,16.26,-19.0911,,,,2,1
51,190,,---,1952326,---,---,G,199.157,31.54496,501.187,0.108038544019,18.09,-20.41,,,,2,0
52,191,,---,SDSSJ130135.12+330728.8,---,---,G,195.396,33.12467,755.092,0.15752023876,,,,,,2,0
53,196,,---,1634284,14211351+2042536,---,G,215.30632,20.714891,131.634329973,0.029666,15.68,-19.9168,14.586,14.045,13.655,1,1
54,207,,---,1294123,15084032+0604287,---,G,227.16803,6.074653,436.516,0.0949530174765,18.27,-19.93,15.301,14.675,14.247,2,0
55,215,,---,SDSSJ145406.32+033037.9,---,---,G,223.526,3.51054,2013.72,0.372509526255,,,,,,2,0
56,222,,---,3123701,---,---,G,227.32,3.28801,751.623,0.156862728431,18.79,-20.59,,,,2,0
57,225,,---,1255017,---,---,G,223.367,3.58604,151.066264903,0.0334927067464,17.98,-17.9158,,,,2,1
58,228,,---,SDSSJ151533.44+020107.9,---,---,G,228.889,2.01887,575.44,0.122808271404,,,,,,2,0
59,237,,---,---,---,151918.65-001116.8,Q,229.827725711,-0.18800338242,21520.1867917,2.55118656158,,,,,,1,0
60,245,,---,120763,15144809-0620011,---,G,228.700378,-6.333655,539.991039245,0.11579,17.792,-20.8699,14.909,14.29,13.721,1,0
61,268,,---,---,15192812-0517056,---,G,229.867172,-5.28489,487.872772819,0.105362,17.319,-21.1225,14.907,14.182,13.471,1,0
62,274,,---,1171411,15251095+0038249,---,G,231.295639,0.640272,569.675508682,0.121671,18.236,-20.5421,15.111,14.469,13.854,1,0
63,280,,---,---,15154545-0521028,---,G,228.939377,-5.350786,,,,,15.652,,14.295,0,0
64,286,,---,SDSSJ152412.65+003858.7,---,---,G,231.053,0.64965,2013.72,0.372509526255,20.92,-20.6,,,,2,0
65,286,,---,---,---,152415.33+003840.1,Q,231.063880855,0.64449218951,12898.8272518,1.68434381485,,,,,,1,0
66,289,,---,SDSSJ150622.37+002141.6,---,---,G,226.593,0.36156,2691.53,0.475063287532,,,,,,2,0
67,294,,---,WINGSJ152058.14+073755.2,---,---,G,230.242,7.63197,937.562,0.191468855734,19.74,-20.12,,,,2,0
68,296,,---,SDSSJ150909.63+060349.7,---,---,G,227.29,6.06385,329.61,0.0728309764155,18.39,-19.2,,,,2,0
69,297,,---,3119700,---,---,G,223.889,1.74668,698.232,0.146681503341,18.82,-20.4,,,,2,0
70,324,,---,SDSSJ150251.60-000510.6,---,---,G,225.715,-0.08629,1713.96,0.324741012371,,,,,,2,0
71,324,,---,SDSSJ150251.31-000514.1,---,---,G,225.714,-0.08735,1690.44,0.320918800459,20.45,-20.69,,,,2,0
72,329,,---,SDSSJ152324.28+004246.5,---,---,G,230.851,0.71294,1169.5,0.232994906497,,,,,,2,0
73,339,,---,3115009,15245377+0026491,---,G,231.224075,0.446999,483.872159842,0.104556,18.016,-20.4077,15.06,14.455,13.844,1,0
74,367,,---,1062815,---,---,G,231.046,-4.1028,,,17.87,,,,,0,0
75,368,,---,---,---,152510.61+002633.6,Q,231.294212675,0.44267644336,5123.86208044,0.803491830826,,,,,,1,0
76,370,,---,SDSSJ152147.09-015345.4,---,---,G,230.446,-1.89595,1570.36,0.301222050611,20.99,-19.99,,,,2,0
77,376,,---,SDSSJ152900.99+044535.1,---,---,G,232.254,4.75976,2023.02,0.373965036983,,,,,,2,0
78,376,,---,SDSSJ152859.79+044549.1,---,---,G,232.249,4.76366,2041.74,0.376890548445,,,,,,2,0
79,378,,---,1326235,15210335+0736351,---,G,230.263962,7.609758,228.818089725,0.051544,17.479,-19.3185,14.846,14.124,13.74,1,1
80,379,,---,SDSSJ154412.28+050022.2,---,---,G,236.051,5.00617,2618.18,0.46428020214,,,,,,2,0
81,393,,---,---,15154545-0521028,---,G,228.939377,-5.350786,,,,,15.652,,14.295,0,0
82,399,,---,1148243,15212933-0014378,---,G,230.372238,-0.243834,536.567222633,0.115109,17.555,-21.0931,14.785,14.011,13.774,1,0
83,414,,---,SDSSJ150444.90+001615.0,---,---,G,226.187,0.27085,1786.49,0.336456918228,,,,,,2,0
84,417,,---,3114407,---,---,G,230.946,0.32265,547.016,0.117185518593,18.8,-19.89,,,,2,0
85,429,,---,SDSSJ152255.98-003035.2,---,---,G,230.733,-0.50982,608.135,0.129229864615,19.02,-19.9,,,,2,0
