 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 1872 589 1 1 ZTF_r 2945559710115 4194304 3.3466 142.734 14.2634 26.1055 1.1891e-05 0.0333447 0.077227 1.48428e-05 1763 30. 0.160356 0.18059 19.2136 26.1055 1 2460700.0597106 589120201 751.101566473981 72.1508241440976 11.5800963436119 0.999844847558309 754.583515565596 100.092339217707 7.5896485674643 1.10189854304283 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1873 589 1 1 ZTF_r 2945563090115 4194304 2.679 92.7888 14.1714 25.6219 1.33842e-05 0.034299 0.0709196 1.66379e-05 1617 30. 0.152884 0.168746 18.8436 25.6219 1 2460700.0630903 589120201 760.286525366629 68.180639204228 12.4042647243035 1.08594798457766 992.316251930561 105.975972730282 9.42666090475694 1.08348686831391 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1874 1585 10 1 ZTF_r 2952556873715 0 2.5382 547.012 15.6781 26.2391 3.849e-06 0.0195781 0.112326 5.77038e-06 1780 30. 0.112441 0.10994 19.7242 26.2391 1 2460707.056875 1585120237 null null null null null null null null null null null null null 2458270.906991 2458685.833831 56,57
 1875 1585 10 1 ZTF_r 2952560993715 4194304 2.6966 558.826 15.3046 26.2229 1.27859e-05 0.0353099 0.107358 1.91551e-05 1745 30. 0.13665 0.110587 19.5225 26.2229 1 2460707.0609954 1585120237 null null null null null null null null null null null null null 2458270.906991 2458685.833831 56,57
 1876 1585 10 1 ZTF_r 2952565103715 33554432 2.7755 558.047 17.1985 26.2921 3.22841e-05 0.0566805 0.0922063 4.85787e-05 1778 30. 0.138306 0.114832 19.4992 26.2921 1 2460707.0651042 1585120237 null null null null null null null null null null null null null 2458270.906991 2458685.833831 56,57
 1877 1585 10 1 ZTF_r 2953555823715 0 2.8782 412.634 14.3632 25.923 1.27235e-05 0.035234 0.118842 1.90709e-05 1766 30. 0.145561 0.117562 19.2391 25.923 1 2460708.0558218 1585120237 null null null null null null null null null null null null null 2458270.906991 2458685.833831 56,57
 1878 1585 10 1 ZTF_r 2953559253715 0 2.3918 348.664 13.5596 25.7223 3.6602e-06 0.0190285 0.0982141 5.48209e-06 1772 30. 0.092407 0.09218 19.1403 25.7223 1 2460708.0592593 1585120237 null null null null null null null null null null null null null 2458270.906991 2458685.833831 56,57
 1879 1585 10 1 ZTF_r 2953562703715 0 2.3903 361.219 13.8816 25.8093 1.12577e-05 0.0333667 0.0510963 1.69318e-05 1765 30. 0.094961 0.093286 19.2013 25.8093 1 2460708.0627083 1585120237 null null null null null null null null null null null null null 2458270.906991 2458685.833831 56,57
 1880 589 1 1 ZTF_r 2967507590115 33554432 3.4528 78.7279 21.6908 25.4085 1.91861e-05 0.0421405 0.0828411 2.35051e-05 1731 30. 0.126679 0.116198 17.8602 25.4085 1 2460722.0075926 589120201 533.308214164475 122.1580422979 4.85636152648611 1.02678597958258 647.534930630981 164.619326772637 3.96002175701403 1.12342939893019 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1881 589 1 1 ZTF_g 2969514380115 33554480 2.6777 9.81079 18.0273 23.7467 0.00435853 0.0650409 -0.265621 0.0100877 38 30. 0.083659 0.088047 16.5389 23.7467 1 2460724.0143866 589120101 4.41577810612836 82.8359331748775 0.0592984407667412 1.17060833879607 -123.447428566513 135.170044653418 -0.919426004623295 1.06303605522555 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1882 589 1 1 ZTF_r 2969544430115 33554432 2.2641 51.9182 19.4577 24.9144 1.10351e-05 0.0326595 0.0712017 1.365e-05 1785 30. 0.064658 0.069684 17.8232 24.9144 1 2460724.0444329 589120201 290.165398265463 85.3735609882804 3.78074186956389 1.03050122056357 155.79409518184 151.791868178207 1.0332791819411 1.04409591983538 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1883 589 1 1 ZTF_r 2971493150115 0 1.8803 153.37 13.692 26.1516 3.3956e-06 0.0179165 0.0865052 4.23375e-06 1797 30. 0.093305 0.094228 19.828 26.1516 1 2460725.9931597 589120201 939.507423332869 45.1511727773283 23.146534715359 1.18053494547395 807.399444939333 79.0713449803256 10.2797963896643 1.05979050576552 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1884 589 1 1 ZTF_g 2971533690115 4194304 2.1563 49.9906 11.3964 25.541 2.82413e-05 0.0482598 -0.0694083 3.48623e-05 1528 30. 0.121559 0.107762 19.0571 25.541 1 2460726.0336921 589120101 444.460434972766 51.2282972054421 9.65112604474746 1.01572503183427 716.539672651302 90.1307284929742 8.00354796454224 1.06199313692605 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1885 589 1 1 ZTF_r 2973519210115 0 2.9345 156.734 13.0798 26.216 6.3089e-06 0.0243817 0.0815911 7.83076e-06 1790 30. 0.157469 0.136444 19.5428 26.216 1 2460728.019213 589120201 914.249038325168 57.0147853958843 17.8374110040053 1.07369660721708 896.705293149705 85.1016026745056 10.6078455225305 1.07900541194275 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1886 589 1 1 ZTF_r 2975516770115 0 2.1012 166.274 11.8628 26.2568 2.7531e-06 0.0161556 0.0840686 3.4039e-06 1793 30. 0.097595 0.088758 20.023 26.2568 1 2460730.0167708 589120201 708.488410649864 39.5538610380685 19.9250155124146 1.29131088614865 711.878208729551 67.984214375763 10.5417523171187 1.05616546173549 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1887 589 1 1 ZTF_g 2977489810115 0 2.5191 86.7589 7.9649 26.1579 4.4103e-06 0.0205195 -0.0593818 5.44041e-06 1789 30. 0.086728 0.091263 19.964 26.1579 1 2460731.9898148 589120101 375.864396702674 36.5772644246932 11.4307511144335 1.04603706623784 351.447271444907 59.1223978087142 5.98443740700966 1.06117748387695 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1888 589 1 1 ZTF_r 2977537190115 0 1.8789 170.419 11.0109 26.2892 2.3034e-06 0.0148071 0.0828511 2.85554e-06 1792 30. 0.076601 0.083077 20.3549 26.2892 1 2460732.0371991 589120201 786.208594739096 32.1518205955132 27.2011345318593 1.34195493102054 776.361128327354 54.4023071069709 14.3668532964543 1.05737319934253 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1889 589 1 1 ZTF_g 2985528130115 0 2.0085 89.6694 7.72301 26.1978 3.609e-06 0.0184925 -0.0826143 4.46294e-06 1789 30. 0.062559 0.073556 20.2743 26.1978 1 2460740.0281366 589120101 649.483214212538 28.8809904668118 25.0155841763152 1.31480823140325 551.654966257 48.4791633163884 11.4558576551674 1.04879289423553 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1890 589 1 1 ZTF_r 2990450010115 0 2.7333 157.608 16.6416 26.1834 4.7268e-06 0.0211946 0.0933953 5.8977e-06 1797 30. 0.105309 0.108642 19.2205 26.1834 1 2460744.9500116 589120201 856.098164727304 71.3753565291626 13.3422807994827 1.06159712939443 932.688102474909 111.702360822091 8.4059979001044 1.06937199901513 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1891 589 1 1 ZTF_g 2990497510115 0 2.2396 96.5034 10.6091 26.2588 4.1668e-06 0.0200316 -0.0550614 5.1899e-06 1789 30. 0.069738 0.079655 19.8489 26.2588 1 2460744.9975116 589120101 415.754893458268 48.5727352260731 9.52137369198822 0.926377513280404 317.943237110972 82.0885741645877 3.89925889642058 1.06272411001279 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1892 589 1 1 ZTF_r 3000483850115 0 1.8301 167.254 12.7385 26.2613 2.9749e-06 0.0167264 0.0747739 3.70888e-06 1791 30. 0.064688 0.074802 20.1232 26.2613 1 2460754.9838542 589120201 709.519443097592 34.3386820166928 22.9845221943123 1.32162966597879 616.770638440113 61.6075580280823 10.0787085878784 1.04735379401716 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1893 589 1 1 ZTF_g 3000513050115 0 2.2824 97.982 10.6775 26.2937 3.7799e-06 0.0190105 -0.0632734 4.66977e-06 1790 30. 0.070138 0.07879 19.8744 26.2937 1 2460755.0130556 589120101 544.955634971592 48.240373933972 12.5662380676856 1.06659800118235 391.490871587769 81.0849638713635 4.86067411656697 1.06239211463175 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1894 589 1 1 ZTF_g 3003469170115 0 2.2457 95.6379 8.07405 26.2814 3.4743e-06 0.0181549 -0.0858807 4.28912e-06 1788 30. 0.073552 0.079111 20.1764 26.2814 1 2460757.9691782 589120101 651.863708960435 34.9459917002631 20.7498152869387 1.18056917277664 646.284691436281 58.9558944787785 11.0360034695298 1.04990877198233 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1895 589 1 1 ZTF_r 3003503540115 0 1.7142 172.043 10.4391 26.295 4.2618e-06 0.0199942 0.0752395 5.29248e-06 1778 30. 0.069535 0.081193 20.5464 26.295 1 2460758.0035417 589120201 1068.4282277418 29.1396673875746 40.7864178652587 1.78079839308044 1079.86339012768 47.1810099520215 23.0418198613286 1.04829628681188 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1896 589 1 1 ZTF_g 3005504730115 0 2.2326 101.409 7.20774 26.3483 2.798e-06 0.0161882 -0.0752532 3.45001e-06 1781 30. 0.071537 0.077868 20.3872 26.3483 1 2460760.0047338 589120101 719.803469771929 32.3226783582061 24.7720185366398 1.12070364003771 659.303766058048 52.3131936615798 12.6878932138854 1.05818175668203 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1897 589 1 1 ZTF_r 3008445180115 0 3.0595 90.0949 10.2459 25.6423 1.67184e-05 0.0399744 0.0305292 2.06887e-05 1779 30. 0.116842 0.12689 19.1065 25.6423 1 2460762.9451852 589120201 436.95181110829 51.8771073791261 9.36941752529642 0.958973012098963 415.354109941858 74.8397670126841 5.58729082759981 1.09094305755398 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1898 589 1 1 ZTF_r 3017479360115 0 1.9123 173.247 10.6973 26.2946 2.9373e-06 0.0167061 0.0853571 3.64395e-06 1793 30. 0.076915 0.082603 20.3731 26.2946 1 2460771.9793634 589120201 1169.97538054456 31.5257498756738 41.282510368431 1.57245299553204 1124.8480249714 49.643468232932 22.8111367204275 1.05381227538399 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1899 589 1 1 ZTF_g 3017485270115 0 2.1156 102 7.30884 26.3205 2.8305e-06 0.0165133 -0.0512393 3.50883e-06 1793 30. 0.069434 0.078974 20.4741 26.3205 1 2460771.9852778 589120101 782.078598923744 31.5402850847145 27.5828786311393 1.19119336213991 701.332178804588 50.1083242748487 14.090586775705 1.06735285680413 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1900 589 1 1 ZTF_r 3019380280115 0 2.0088 111.232 16.8484 25.8051 5.4406e-06 0.0227362 0.0852382 6.72384e-06 1796 30. 0.070127 0.07593 19.1591 25.8051 1 2460773.8802894 589120201 493.552368641486 58.8207004471982 9.33378622234017 0.996162654772609 492.164745533209 106.070564239719 4.6712253014064 1.05690156062015 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1901 589 1 1 ZTF_g 3019498390115 0 1.8729 89.487 7.15347 26.1848 3.7269e-06 0.0188066 -0.0585687 4.61506e-06 1785 30. 0.057946 0.068371 20.4692 26.1848 1 2460773.9983912 589120101 592.794223885743 25.5486432892032 25.810173363444 1.3906128155789 526.627195746647 42.2929206157657 12.5357637280745 1.0554490512936 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1902 589 1 1 ZTF_r 3022442660115 0 1.7465 171.415 14.6773 26.2775 2.1044e-06 0.0139998 0.0819646 2.5955e-06 1782 30. 0.065192 0.078279 19.9969 26.2775 1 2460776.942662 589120201 748.722578716834 40.249049344973 20.692840205799 1.17052126873765 786.704128812429 72.3284388029576 10.9500860172105 1.05284004998698 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1903 589 1 1 ZTF_g 3022504340115 0 1.9333 103.72 11.0391 26.3529 3.3188e-06 0.0177257 -0.0693286 4.09213e-06 1782 30. 0.059519 0.068932 20.0619 26.3529 1 2460777.0043403 589120101 688.128319994457 41.1359380362169 18.6081341205736 1.19228696800824 730.009740937787 73.2628464009417 10.0313656191032 1.05289293953992 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1904 589 1 1 ZTF_r 3031426130115 0 1.8682 171.258 11.9891 26.2895 2.9739e-06 0.0167242 0.095868 3.70024e-06 1791 30. 0.070318 0.079856 20.3329 26.2895 1 2460785.9261343 589120201 1135.20248954462 35.8549519663406 35.2191597886621 1.31425587256279 1164.98646347249 60.3006951144801 19.4497378861845 1.05761450741717 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1905 589 1 1 ZTF_g 3031462870115 0 2.2198 136.74 10.8297 26.6642 2.6426e-06 0.0159025 -0.0666596 3.2742e-06 1795 40. 0.067811 0.079408 20.2778 26.6642 2 2460785.9628704 589120101 986.320451917396 46.6223050119884 23.5330977294025 1.18400539979986 936.72791743802 77.0705374764727 12.2360225416152 1.06238001475734 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1906 589 1 1 ZTF_g 3031476740115 0 2.4175 97.6961 9.45812 26.3332 4.697e-06 0.0209728 -0.0965243 5.83435e-06 1770 30. 0.075755 0.08918 19.9896 26.3332 1 2460785.9767477 589120101 473.018666600719 41.1056446697851 12.8006380263882 1.00595905342791 445.753022899892 67.767325614117 6.62199948262381 1.0600820723763 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1907 589 1 1 ZTF_r 3032425970115 0 1.6952 157.844 14.1373 26.1722 2.4952e-06 0.0153759 0.0865398 3.09776e-06 1797 40. 0.064158 0.072525 19.9543 26.1722 2 2460786.9259722 589120201 885.756912337329 38.3001295166015 25.7258130153456 1.37220095362637 765.659844891229 68.1857533729203 11.3046577894799 1.05230771066285 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1908 589 1 1 ZTF_g 3032469460115 0 2.1709 119.222 10.3164 26.5104 3.3805e-06 0.0179271 -0.0634008 4.17652e-06 1790 40. 0.068156 0.076229 20.1867 26.5104 2 2460786.9694676 589120101 451.402592971686 39.4811736412087 12.7182921317175 1.17040108964862 489.43660342623 68.4465003061799 7.19880468549693 1.05935510651534 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1909 589 1 1 ZTF_r 3033473310115 0 1.8707 173.303 10.2815 26.3094 2.1482e-06 0.0141879 0.0819941 2.67828e-06 1791 30. 0.073128 0.081564 20.4762 26.3094 1 2460787.9733102 589120201 660.125921602042 27.1708840675509 27.0257539486094 1.32393197003083 627.191570552486 45.1988683235692 13.9697245812748 1.05739708597168 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1910 589 1 1 ZTF_r 3035423060115 0 2.148 167.284 9.50589 26.2772 1.7776e-06 0.0129843 0.0877094 2.20954e-06 1796 30. 0.086873 0.095103 20.4275 26.2772 1 2460789.9230671 589120201 702.407567418465 28.5773852780511 27.3414468604457 1.1945176142715 751.723980885805 46.0598941015514 16.4304955517028 1.06588829742477 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1911 589 1 1 ZTF_g 3035456560115 0 2.3686 101.121 5.78546 26.3424 3.1435e-06 0.0173279 -0.082454 3.89683e-06 1794 30. 0.079612 0.087403 20.5743 26.3424 1 2460789.9565625 589120101 483.028138159912 27.5701236498544 19.4889534347303 1.00542656294929 502.164946988955 43.8612516951825 11.5260517486433 1.07030205477911 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1912 589 1 1 ZTF_r 3041355740115 0 1.8992 161.971 9.65503 26.2367 3.5736e-06 0.0184258 0.102886 4.44364e-06 1798 30. 0.082424 0.088746 20.496 26.2367 2 2460795.8557407 589120201 849.997004429917 28.2009146947636 33.5281044979405 1.39258594729149 883.914774282123 45.5997618384178 19.5147508510265 1.05750258043238 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1913 589 1 1 ZTF_g 3042473480115 0 1.5366 103.821 5.4551 26.3533 3.1694e-06 0.0173469 -0.0753216 3.92879e-06 1790 30. 0.064162 0.075128 21.072 26.3533 1 2460796.9734838 589120101 771.671156867929 21.6221289590883 39.699827120776 1.67855348751585 732.842624247362 31.9512920386263 23.09072073185 1.05237844216907 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1914 589 1 1 ZTF_g 3044461480115 0 2.0983 100.781 5.4766 26.3714 3.2033e-06 0.0172883 -0.0938977 3.9628e-06 1781 30. 0.069724 0.07557 20.7968 26.3714 2 2460798.9614815 589120101 525.913154380875 22.9673749143767 25.4716732532865 1.34195849041676 451.470636496152 36.4960606435541 12.4537089536142 1.05344017492586 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1915 589 1 1 ZTF_r 3048462780115 0 1.8325 168.254 8.82082 26.2754 1.8893e-06 0.0132952 0.0848962 2.35096e-06 1792 30. 0.074778 0.081355 20.7168 26.2754 1 2460802.9627894 589120201 1015.87190808581 24.8875780408771 45.4057775526352 1.78996500521632 997.664301210253 36.8486596629625 27.2569921637872 1.05394088762421 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1916 589 1 1 ZTF_g 3050460990115 0 2.2872 104.782 7.48516 26.3728 3.2868e-06 0.0176006 -0.0641125 4.05013e-06 1780 30. 0.073339 0.082054 20.3982 26.3728 1 2460804.9609954 589120101 528.923511567091 32.7306655928583 17.9759907822384 1.10081024370882 521.010242505566 53.0049618876998 9.89566368477732 1.07269475327669 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1917 589 1 1 ZTF_r 3050482480115 0 1.9517 175.575 10.2268 26.3307 1.9103e-06 0.0134079 0.0871389 2.36441e-06 1789 30. 0.0773 0.087259 20.4961 26.3307 1 2460804.9824884 589120201 1157.23016957398 30.2083751556032 42.6134976978761 1.67213845639708 1090.76498002215 46.8914630106255 23.4181506486763 1.05923703238631 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1918 589 1 1 ZTF_r 3052363950115 33554481 1.6498 13.3706 32.4797 23.4268 0.000219401 0.0473154 0.0772012 0.000250256 120 30. 0.055007 0.064682 15.9391 23.4268 1 2460806.8639583 589120201 -11.6597797000976 127.6428720333 -0.101612837383101 1.03111424918957 -2.37825992505768 257.81358718713 -0.00928685593575046 1.05104825490506 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1919 589 1 1 ZTF_g 3052440920115 33554432 1.8015 33.7598 18.0197 25.0952 2.81606e-05 0.0492796 -0.0602214 3.55319e-05 1606 30. 0.052832 0.066417 18.2612 25.0952 1 2460806.9409259 589120101 300.573714624335 69.936998129643 4.78078058694382 0.96916609146518 228.885970762168 137.488897269498 1.67597191860892 1.04084869306594 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1920 589 1 1 ZTF_r 3056458090115 0 1.9073 175.117 14.3611 26.2905 4.595e-06 0.0192125 0.104413 5.64234e-06 1516 30. 0.072892 0.082781 20.0016 26.2905 1 2460810.9580903 589120201 937.27286405622 44.24796440709 23.5628353468295 1.19490591320503 795.363622104622 77.3388026061673 10.3534114167526 1.05895667290398 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1921 589 1 1 ZTF_r 3061456300115 0 1.6211 174.605 10.7143 26.3083 2.7085e-06 0.0147064 0.077784 3.31642e-06 1507 30. 0.068074 0.078538 20.5628 26.3083 1 2460815.9563079 589120201 803.928279854402 26.9796135755401 33.1464011607004 1.70388423334964 748.731495041128 44.2028612486609 17.0526120582582 1.0513135328575 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1922 589 1 1 ZTF_r 3062285810115 0 1.7529 160.763 10.5199 26.2226 2.9318e-06 0.0150937 0.0851227 3.57101e-06 1482 30. 0.088425 0.088026 20.3788 26.2226 2 2460816.7858102 589120201 597.653071276435 29.2433066787178 22.734084921914 1.21129893566704 531.865550659425 50.554175182656 10.5915622954848 1.0555820039642 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1923 589 1 1 ZTF_r 3063282210115 0 1.6592 165.409 10.2427 26.256 2.8052e-06 0.0148089 0.0828394 3.41393e-06 1488 30. 0.066017 0.077608 20.5253 26.256 2 2460817.7822106 589120201 869.612808749936 28.7447682519951 33.6528552468887 1.47388980888269 730.110581148525 47.4445965278492 15.4923420518068 1.05172317468632 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1924 589 1 1 ZTF_g 3063369840115 0 1.7436 103.634 6.44252 26.346 3.252e-06 0.0160256 -0.0473888 3.96446e-06 1487 30. 0.058185 0.071348 20.8235 26.346 1 2460817.8698495 589120101 489.40688211646 23.0717979362656 23.5962741753605 1.13286253355367 477.809333066639 38.0557594467096 12.6400685049829 1.06342220216383 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1925 589 1 1 ZTF_r 3063388220115 0 1.806 176.615 9.22878 26.3407 2.7996e-06 0.0148535 0.0808535 3.4216e-06 1493 30. 0.071274 0.075742 20.6704 26.3407 1 2460817.8882292 589120201 575.280011049284 24.597911074697 26.0157204971607 1.3157290270576 529.134531272156 41.1679110112534 12.9396481312439 1.05208588085573 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1926 589 1 1 ZTF_r 3064279830115 0 1.9584 166.098 10.3377 26.2427 3.1074e-06 0.015535 0.10219 3.79202e-06 1483 30. 0.07857 0.085725 20.3157 26.2427 2 2460818.779838 589120201 906.432714481635 33.5918308938346 30.0162682011487 1.26266896658941 845.328869455019 55.6879535905969 15.2819802696147 1.05612958355807 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1927 589 1 1 ZTF_g 3066394030115 0 2.5463 99.5805 5.8799 26.3451 3.7011e-06 0.0170973 -0.0941743 4.51976e-06 1497 30. 0.085362 0.091529 20.491 26.3451 1 2460820.8940394 589120101 466.462693602144 27.1678405267793 19.0992624955071 1.1136026721011 454.32132850915 42.0651799991871 10.8731546805418 1.06877697558321 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1928 589 1 1 ZTF_r 3066402630115 0 1.7185 169.068 9.22748 26.2788 3.2936e-06 0.016177 0.0863973 4.034e-06 1504 30. 0.071849 0.081884 20.7193 26.2788 1 2460820.9026389 589120201 1041.02949073147 26.9186055157098 43.0194917949228 1.8176292145498 939.396065471147 40.4073271119852 23.4047391800793 1.05502060915431 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 1929 589 1 1 ZTF_g 3068440390115 0 1.76 100.662 5.38592 26.3324 3.1165e-06 0.0158264 -0.066031 3.81276e-06 1514 30. 0.060401 0.070841 20.9639 26.3324 1 2460822.9403935 589120101 603.940029826365 21.7630489655781 30.8694490225779 1.29304432363742 567.729929792885 34.2270637494075 16.6988798022215 1.05003565928643 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1930 1585 10 1 ZTF_g 3068451123715 0 1.7271 125.008 6.47411 26.271 2.5681e-06 0.0159265 -0.0818769 3.83517e-06 1763 30. 0.066454 0.076481 21.0331 26.271 2 2460822.9511227 1585120137 null null null null null null null null 0 15.0959999084473 0.0280000008642673 1.27600002288818 0.0930000022053719 2458333.713194 2459404.868067 56
 1931 1585 10 1 ZTF_g 3068451593715 0 1.6814 124.426 6.71177 26.2585 2.5284e-06 0.0157031 -0.0749644 3.7858e-06 1756 30. 0.066338 0.072902 21.0037 26.2585 3 2460822.9515972 1585120137 null null null null null null null null 0 15.0959999084473 0.0280000008642673 1.27600002288818 0.0930000022053719 2458333.713194 2459404.868067 56
 1932 589 1 1 ZTF_g 3070416040115 0 2.0403 102.766 5.40396 26.3477 3.2014e-06 0.0160348 -0.0682852 3.92001e-06 1508 30. 0.071399 0.077623 20.8948 26.3477 1 2460824.9160417 589120101 732.933549084918 23.2683688034745 35.0391420536348 1.52047655260136 681.874201394352 34.6779217392369 19.7954960661786 1.05634622310579 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 1933 589 1 1 ZTF_r 3074300810115 33554480 2.1874 8.07115 9.51469 23.0875 0.000185827 0.0950505 0.01406 0.000203531 741 30. 0.065522 0.070503 16.7582 23.0875 2 2460828.8008102 589120201 50.897981288995 42.0303260342168 1.34707755484297 0.986180930199938 80.5446080424267 73.8675100120248 1.09773675325619 1.060406782858 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
